,job485_scenario0_948,job486_scenario1_952,
in27,0.1569866060443379,0.16543396737025406,
B14,0.20406827487029416,0.2854430877719935,
B11,0.22718744122388568,0.2854430877719935,
cn12,0.0,0.1489322904328847,
B54,0.21524225259244573,0.347196561625625,
B51,0.13386743969074644,0.18367572491293804,
os4,0.1743147120585391,0.32407739527203355,
in4,0.24001824080347883,0.19357193622400393,
B33,0.18367572491293804,0.22718744122388568,
sh10,0.6841047564772518,0.444086515673773,
in22,0.21524225259244573,0.24001824080347883,
