,job130_scenario0_274,job131_scenario1_275,job132_scenario0_276,
in27,0.09059338513690396,0.29197731844034275,0.1719681980386033,
B14,0.23372167189223492,0.260410790760835,0.2106025055386434,
B11,0.1477702957164272,0.35373079229397425,0.15546652110123393,
cn12,0.0,0.15546652110123393,0.009896211311065994,
B54,0.29197731844034275,0.5706298667438616,0.29197731844034275,
B51,0.38041991116257445,0.23372167189223492,0.23372167189223492,
os4,0.2106025055386434,0.3306116259403828,0.2754756415029733,
in4,0.1477702957164272,0.2106025055386434,0.260410790760835,
B33,0.11371255149049553,0.1719681980386033,0.09059338513690396,
sh10,0.3306116259403828,0.35373079229397425,0.5004290315643138,
in22,0.18084894272688834,0.260410790760835,0.2754756415029733,
