,job221_scenario0_439,job223_scenario2_441,
in27,0.31477556428895603,0.39204417928903607,
B14,0.37165162933167994,0.44185246451122767,
B11,0.3079850248204813,0.4151633456426276,
cn12,0.1879759044187419,0.40321815701118763,
B54,0.456917315253366,0.5934281125924749,
B51,0.20183422370774884,0.25164250892994044,
os4,0.3218433441094882,0.5120532996907754,
in4,0.38154784064274583,0.42799414522222073,
B33,0.0,0.17826476694984716,
sh10,0.5618615849129671,0.37165162933167994,
in22,0.38154784064274583,0.8720806608959937,
