,job158_scenario4_332,job159_scenario0_333,job160_scenario0_334,
in27,0.4589662925737402,0.2050897324812544,0.21894805177026133,
B14,0.4589662925737402,0.27865254830351893,0.28914888694980917,
B11,0.49053282025324796,0.25051457944976907,0.2340129025123997,
cn12,0.40915800735154856,0.07854638141116577,0.06617422200140088,
B54,0.43227717370514,0.3705236998515085,0.3389571721720008,
B51,0.5789754129754796,0.3540220229141391,0.3540220229141391,
os4,0.6491762481550274,0.25051457944976907,0.3705236998515085,
in4,0.529167127753288,0.21894805177026133,0.2593953241380541,
B33,0.04644630457947507,0.0,0.09187115154798964,
sh10,0.3887654573941923,0.529167127753288,0.49053282025324796,
in22,0.43227717370514,0.27865254830351893,0.27865254830351893,
