,job180_scenario2_367,job181_scenario1_368,job182_scenario2_370,
in27,0.1365107973391088,0.12000912040173939,0.2951542252408883,
B14,0.4151633456426277,0.2951542252408883,0.25651991774084826,
B11,0.12000912040173939,0.22495339006134052,0.05513598443740947,
cn12,0.0,0.04463964579111923,0.0080543156114532,
B54,0.34496251046307985,0.12000912040173939,0.17514510483914886,
B51,0.17514510483914886,0.03474343448005335,0.06630996215956103,
os4,0.4151633456426277,0.19826427119274032,0.5351724660443671,
in4,0.07825515079100098,0.10494426965960107,0.12000912040173939,
B33,0.19826427119274032,0.17514510483914886,0.22495339006134052,
sh10,0.4151633456426277,0.12000912040173939,0.5351724660443671,
in22,0.17514510483914886,0.1365107973391088,0.19826427119274032,
