,job513_scenario1_1006,job514_scenario0_1008,
in27,0.3468044061626927,0.29446853498676673,
B14,0.38041991116257445,0.2667073596720789,
B11,0.42217388077331286,0.29446853498676673,
cn12,0.25433520026231393,0.1670907892276957,
B54,0.0,0.10176736285905552,
B51,0.38041991116257445,0.3468044061626927,
os4,0.4386755577106823,0.3369081948516268,
in4,0.40710903003117455,0.30216476037157347,
B33,0.4569173152533661,0.35730074480898294,
sh10,0.5586846781124217,0.5973189856124618,
in22,0.5004290315643138,0.38041991116257445,
