,job174_scenario0_359,job175_scenario1_362,
in27,0.1751451048391488,0.1751451048391488,
B14,0.23689857869278041,0.2786525483035188,
B11,0.15864342790177943,0.31339598278357206,
cn12,0.0,0.14357857715964106,
B54,0.1751451048391488,0.45379765314266773,
B51,0.3337885327409283,0.2635876975613805,
os4,0.1751451048391488,0.3337885327409283,
in4,0.19338686238183278,0.20328307369289866,
B33,0.22495339006134046,0.20328307369289866,
sh10,0.5738067735444071,0.38359681796311995,
in22,0.23689857869278041,0.2786525483035188,
