,job181_scenario1_368,job182_scenario2_370,job183_scenario1_371,
in27,0.11195480479028619,0.2870999096294351,0.09688995404814787,
B14,0.2870999096294351,0.24846560212939506,0.24846560212939506,
B11,0.21689907444988732,0.04708166882595627,0.05825564654810783,
cn12,0.03658533017966603,0.0,0.026689118868600148,
B54,0.11195480479028619,0.16709078922769566,0.14669823927033943,
B51,0.026689118868600148,0.05825564654810783,0.1284564817276556,
os4,0.19020995558128712,0.5271181504329139,0.03658533017966603,
in4,0.09688995404814787,0.11195480479028619,0.04708166882595627,
B33,0.16709078922769566,0.21689907444988732,0.14669823927033943,
sh10,0.11195480479028619,0.5271181504329139,0.5271181504329139,
in22,0.1284564817276556,0.19020995558128712,0.1284564817276556,
