,job230_scenario2_452,job233_scenario2_457,
in27,0.1265433510700888,0.070200835179548,
B14,0.0,0.0,
B11,0.1265433510700888,0.33061162594038296,
cn12,0.10176736285905569,0.06083982232514906,
B54,0.23372167189223497,0.45062074634212235,
B51,0.17196819803860347,0.10176736285905569,
os4,0.45062074634212235,0.5706298667438617,
in4,0.19020995558128728,0.23372167189223497,
B33,0.3804199111625745,0.2604107907608352,
sh10,0.23372167189223497,0.19020995558128728,
in22,0.33061162594038296,0.23372167189223497,
