,job180_scenario2_367,job181_scenario1_368,
in27,0.22177648326079485,0.20527480632342543,
B14,0.5004290315643137,0.38041991116257434,
B11,0.20527480632342543,0.31021907598302656,
cn12,0.08526568592168604,0.12990533171280527,
B54,0.4302281963847659,0.20527480632342543,
B51,0.1404016703590955,0.0,
os4,0.5004290315643137,0.28352995711442636,
in4,0.16352083671268702,0.19020995558128712,
B33,0.28352995711442636,0.2604107907608349,
sh10,0.5004290315643137,0.20527480632342543,
in22,0.2604107907608349,0.22177648326079485,
