,job606_scenario2_1236,job607_scenario0_1239,
in27,0.29827388735158683,0.16981740562393122,
B14,0.5067256004755578,0.19650652449253136,
B11,0.2817722104142174,0.15406686462767127,
cn12,0.15406686462767127,0.0,
B54,0.29827388735158683,0.25284904038307215,
B51,0.18714551163813242,0.3369081948516269,
os4,0.5769264356551057,0.13963045944980745,
in4,0.240018240803479,0.20640273580359725,
B33,0.4569173152533663,0.240018240803479,
sh10,0.38671648007381854,0.38671648007381854,
in22,0.5769264356551057,0.240018240803479,
