,job140_scenario2_289,job143_scenario1_297,
in27,0.46179472406427374,0.41636987709575907,
B14,0.5818038444660132,0.6204381519660532,
B11,0.3804199111625744,0.430228196384766,
cn12,0.3804199111625744,0.33333824233661813,
B54,0.5818038444660132,0.860456392769532,
B51,0.0,0.08526568592168615,
os4,0.48003648160695755,0.5818038444660132,
in4,0.4035390775161659,0.39159388888472596,
B33,0.6702464371882448,0.5235481979179053,
sh10,0.5502373167865053,0.3804199111625744,
in22,0.7404472723677926,0.5004290315643138,
