,job807_scenario2_1771,job810_scenario3_1776,
in27,0.20215514421272718,0.5390633390643539,
B14,0.3488533834830667,0.29904509826087505,
B11,0.17903597785913566,0.38041991116257445,
cn12,0.21498594379232033,0.260410790760835,
B54,0.020392549957356176,0.0,
B51,0.21498594379232033,0.29904509826087505,
os4,0.3221642646144665,0.22884426308132727,
in4,0.21498594379232033,0.38041991116257445,
B33,0.4190542186626145,0.38041991116257445,
sh10,0.6590724594660933,0.38041991116257445,
in22,0.3221642646144665,0.4190542186626145,
