,job483_scenario0_945,job484_scenario2_946,
in27,0.13333389053856337,0.22177648326079497,
B14,0.23372167189223492,0.23372167189223492,
B11,0.11371255149049542,0.20010616689235317,
cn12,0.0,0.260410790760835,
B54,0.18084894272688834,0.35373079229397425,
B51,0.35373079229397425,0.29197731844034275,
os4,0.22177648326079497,0.5706298667438616,
in4,0.11371255149049542,0.31021907598302656,
B33,0.20010616689235317,0.45062074634212224,
sh10,0.4119864388420822,0.4119864388420822,
in22,0.20010616689235317,0.35373079229397425,
