,job176_scenario1_352,job177_scenario3_353,job178_scenario1_355,
in27,0.2835299571144265,0.5502373167865053,0.3102190759830266,
B14,0.36002736120521817,0.43022819638476606,0.3804199111625744,
B11,0.34178560366253435,0.5502373167865053,0.3804199111625744,
cn12,0.2400182408034789,0.40353907751616586,0.2400182408034789,
B54,0.4617947240642738,0.43022819638476606,0.40353907751616586,
B51,0.34178560366253435,0.5502373167865053,0.2835299571144265,
os4,0.3804199111625744,0.3804199111625744,0.34178560366253435,
in4,0.27158476848298657,0.5502373167865053,0.2835299571144265,
B33,0.0,0.15157564808124713,0.01506485074213837,
sh10,0.5004290315643138,0.6204381519660532,0.6204381519660532,
in22,0.34178560366253435,0.3804199111625744,0.32528392672516493,
