,job823_scenario0_1928,job824_scenario3_1929,job825_scenario0_1931,
in27,0.37008032812940506,0.5760408247069522,0.37008032812940506,
B14,0.42241619930533103,0.7929398991568395,0.43291253795162127,
B11,0.35564392295154124,0.7227390639772917,0.3360225839034733,
cn12,0.22231003241297786,0.5325291083960044,0.23563480254980174,
B54,0.4827208231738129,0.4977856739159512,0.46886250388480594,
B51,0.4560317043052128,0.9129490195585789,0.4977856739159512,
os4,0.4031589751398662,0.6342964712550601,0.43291253795162127,
in4,0.3777765535142118,0.6027299435755523,0.36271170277207343,
B33,0.011945188631439896,0.3488533834830665,0.0,
sh10,0.7227390639772917,0.6729307787551001,0.6027299435755523,
in22,0.5142873508533206,0.6729307787551001,0.44408651567377283,
