,job848_scenario1_2002,job851_scenario1_2005,
in27,0.09688995404814787,0.1284564817276556,
B14,0.14669823927033943,0.11195480479028619,
B11,0.09688995404814787,0.11195480479028619,
cn12,0.0,0.017328106014201206,
B54,0.07020083517954773,0.07020083517954773,
B51,0.11195480479028619,0.1284564817276556,
os4,0.1284564817276556,0.1284564817276556,
in4,0.04708166882595627,0.08303163475914094,
B33,0.07020083517954778,0.07020083517954778,
sh10,0.24846560212939506,0.2870999096294351,
in22,0.14669823927033943,0.1284564817276556,
