,job272_scenario1_531,job274_scenario0_534,job275_scenario3_535,
in27,0.23689857869278041,0.1108138677925199,0.35690769909451975,
B14,0.14357857715964117,0.003176906800545609,0.31339598278357206,
B11,0.29515422524088825,0.15864342790177943,0.5738067735444071,
cn12,0.14357857715964106,0.0,0.2635876975613805,
B54,0.45379765314266773,0.22495339006134046,0.31339598278357206,
B51,0.23689857869278041,0.24972937827237357,0.5036059383648592,
os4,0.31339598278357206,0.2137794123391889,0.5036059383648592,
in4,0.24972937827237357,0.14357857715964106,0.5036059383648592,
B33,0.2635876975613805,0.2137794123391889,0.4151633456426277,
sh10,0.38359681796311995,0.5738067735444071,0.35690769909451975,
in22,0.35690769909451975,0.23689857869278041,0.5738067735444071,
