,job756_scenario3_1747,job757_scenario0_1749,
in27,0.4087501471797421,0.1300975988762233,
B14,0.4971927399019737,0.1869736639189472,
B11,0.4971927399019737,0.14453400405408712,
cn12,0.3069827843206865,0.0,
B54,0.3771836195002344,0.23048538022989484,
B51,0.4971927399019737,0.23048538022989484,
os4,0.4087501471797421,0.20736621387630333,
in4,0.44738445467978216,0.15223022943889386,
B33,0.3504945006316342,0.23048538022989484,
sh10,0.4971927399019737,0.3771836195002344,
in22,0.3273753342780427,0.23048538022989484,
