,job131_scenario1_271,job133_scenario2_275,
in27,0.08303163475914094,0.11195480479028619,
B14,0.19020995558128712,0.24846560212939506,
B11,0.24846560212939506,0.08303163475914094,
cn12,0.0,0.0,
B54,0.24846560212939506,0.19020995558128712,
B51,0.1284564817276556,0.11195480479028619,
os4,0.1284564817276556,0.4071090300311745,
in4,0.05825564654810783,0.04708166882595627,
B33,0.07020083517954778,0.4071090300311745,
sh10,0.5271181504329139,0.33690819485162665,
in22,0.1284564817276556,0.4071090300311745,
