,job848_scenario1_2002,job850_scenario1_2004,
in27,0.09688995404814787,0.08303163475914094,
B14,0.14669823927033943,0.24846560212939506,
B11,0.09688995404814787,0.08303163475914094,
cn12,0.0,0.00844736132591617,
B54,0.19020995558128712,0.33690819485162665,
B51,0.11195480479028619,0.1284564817276556,
os4,0.1284564817276556,0.11195480479028619,
in4,0.04708166882595627,0.07020083517954778,
B33,0.07020083517954778,0.14669823927033943,
sh10,0.24846560212939506,0.24846560212939506,
in22,0.14669823927033943,0.11195480479028619,
