RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644423789,131,job30_scenario0_70,notAssignedYet,70,notAssignedYet,long_waiting_time,
1644423789,148,job40_scenario0_87,notAssignedYet,87,notAssignedYet,long_waiting_time,
1644423789,159,job47_scenario0_98,notAssignedYet,98,notAssignedYet,long_waiting_time,
1644423790,169,job53_scenario0_108,notAssignedYet,108,notAssignedYet,long_waiting_time,
1644423794,359,job147_scenario0_298,notAssignedYet,298,notAssignedYet,long_waiting_time,
1644423794,365,job150_scenario0_304,notAssignedYet,304,notAssignedYet,long_waiting_time,
1644423795,378,job157_scenario0_317,notAssignedYet,317,notAssignedYet,long_waiting_time,
1644423795,407,job171_scenario0_346,notAssignedYet,346,notAssignedYet,long_waiting_time,
1644423796,429,job189_scenario0_368,notAssignedYet,368,notAssignedYet,long_waiting_time,
1644423796,441,job194_scenario0_380,notAssignedYet,380,notAssignedYet,long_waiting_time,
1644423796,448,job198_scenario0_387,notAssignedYet,387,notAssignedYet,long_waiting_time,
1644423797,460,job204_scenario0_399,notAssignedYet,399,notAssignedYet,long_waiting_time,
1644423797,491,job220_scenario0_430,notAssignedYet,430,notAssignedYet,long_waiting_time,
1644423798,517,job229_scenario0_456,notAssignedYet,456,notAssignedYet,long_waiting_time,
1644423798,523,job233_scenario0_462,notAssignedYet,462,notAssignedYet,long_waiting_time,
1644423798,538,job240_scenario0_477,notAssignedYet,477,notAssignedYet,long_waiting_time,
1644423799,539,job241_scenario0_478,notAssignedYet,478,notAssignedYet,long_waiting_time,
1644423799,544,job245_scenario0_483,notAssignedYet,483,notAssignedYet,long_waiting_time,
1644423800,583,job267_scenario0_522,notAssignedYet,522,notAssignedYet,long_waiting_time,
1644423800,589,job270_scenario0_528,notAssignedYet,528,notAssignedYet,long_waiting_time,
1644423800,595,job274_scenario0_534,notAssignedYet,534,notAssignedYet,long_waiting_time,
1644423800,599,job278_scenario0_538,notAssignedYet,538,notAssignedYet,long_waiting_time,
1644423800,611,job286_scenario0_550,notAssignedYet,550,notAssignedYet,long_waiting_time,
1644423801,627,job295_scenario0_566,notAssignedYet,566,notAssignedYet,long_waiting_time,
1644423801,635,job300_scenario0_574,notAssignedYet,574,notAssignedYet,long_waiting_time,
1644423801,643,job304_scenario0_582,notAssignedYet,582,notAssignedYet,long_waiting_time,
1644423802,699,job337_scenario0_638,notAssignedYet,638,notAssignedYet,long_waiting_time,
1644423803,700,job338_scenario0_639,notAssignedYet,639,notAssignedYet,long_waiting_time,
1644423803,735,job356_scenario0_674,notAssignedYet,674,notAssignedYet,long_waiting_time,
1644423804,760,job369_scenario0_699,notAssignedYet,699,notAssignedYet,long_waiting_time,
1644423812,1101,job510_scenario0_1040,notAssignedYet,1040,notAssignedYet,long_waiting_time,
1644423815,1265,job578_scenario0_1204,notAssignedYet,1204,notAssignedYet,long_waiting_time,
1644423816,1267,job579_scenario0_1206,notAssignedYet,1206,notAssignedYet,long_waiting_time,
