RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644423773,141,job35_scenario0_80,notAssignedYet,80,notAssignedYet,long_waiting_time,
1644423773,143,job37_scenario0_82,notAssignedYet,82,notAssignedYet,long_waiting_time,
1644423779,380,job158_scenario0_319,notAssignedYet,319,notAssignedYet,long_waiting_time,
1644423780,417,job179_scenario0_356,notAssignedYet,356,notAssignedYet,long_waiting_time,
1644423781,429,job189_scenario0_368,notAssignedYet,368,notAssignedYet,long_waiting_time,
1644423781,441,job194_scenario0_380,notAssignedYet,380,notAssignedYet,long_waiting_time,
1644423782,467,job207_scenario0_406,notAssignedYet,406,notAssignedYet,long_waiting_time,
1644423782,492,job221_scenario0_431,notAssignedYet,431,notAssignedYet,long_waiting_time,
1644423783,539,job241_scenario0_478,notAssignedYet,478,notAssignedYet,long_waiting_time,
1644423783,540,job242_scenario0_479,notAssignedYet,479,notAssignedYet,long_waiting_time,
1644423784,580,job265_scenario0_519,notAssignedYet,519,notAssignedYet,long_waiting_time,
1644423785,589,job270_scenario0_528,notAssignedYet,528,notAssignedYet,long_waiting_time,
1644423785,595,job274_scenario0_534,notAssignedYet,534,notAssignedYet,long_waiting_time,
1644423785,599,job278_scenario0_538,notAssignedYet,538,notAssignedYet,long_waiting_time,
1644423786,627,job295_scenario0_566,notAssignedYet,566,notAssignedYet,long_waiting_time,
1644423786,635,job300_scenario0_574,notAssignedYet,574,notAssignedYet,long_waiting_time,
1644423786,639,job302_scenario0_578,notAssignedYet,578,notAssignedYet,long_waiting_time,
1644423787,698,job336_scenario0_637,notAssignedYet,637,notAssignedYet,long_waiting_time,
1644423787,700,job338_scenario0_639,notAssignedYet,639,notAssignedYet,long_waiting_time,
1644423788,711,job342_scenario0_650,notAssignedYet,650,notAssignedYet,long_waiting_time,
1644423788,724,job351_scenario0_663,notAssignedYet,663,notAssignedYet,long_waiting_time,
1644423788,744,job362_scenario0_683,notAssignedYet,683,notAssignedYet,long_waiting_time,
