RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644418204,125,job54_scenario0_104,notAssignedYet,104,notAssignedYet,long_waiting_time,
1644418206,149,job65_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644418208,173,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644418209,178,job81_scenario2_157,notAssignedYet,157,notAssignedYet,long_waiting_time,
1644418209,181,job84_scenario0_160,notAssignedYet,160,notAssignedYet,long_waiting_time,
1644418209,184,job87_scenario1_163,notAssignedYet,163,notAssignedYet,long_waiting_time,
1644418210,188,job90_scenario0_167,notAssignedYet,167,notAssignedYet,long_waiting_time,
1644418213,219,job102_scenario0_198,notAssignedYet,198,notAssignedYet,long_waiting_time,
1644418213,220,job103_scenario0_199,notAssignedYet,199,notAssignedYet,long_waiting_time,
1644418213,223,job105_scenario0_202,notAssignedYet,202,notAssignedYet,long_waiting_time,
1644418213,225,job107_scenario0_204,notAssignedYet,204,notAssignedYet,long_waiting_time,
1644418214,233,job113_scenario0_212,notAssignedYet,212,notAssignedYet,long_waiting_time,
1644418214,234,job114_scenario0_213,notAssignedYet,213,notAssignedYet,long_waiting_time,
1644418215,241,job118_scenario1_220,notAssignedYet,220,notAssignedYet,long_waiting_time,
1644418218,283,job136_scenario0_262,notAssignedYet,262,notAssignedYet,long_waiting_time,
1644418219,294,job142_scenario0_273,notAssignedYet,273,notAssignedYet,long_waiting_time,
1644418220,305,job147_scenario0_284,notAssignedYet,284,notAssignedYet,long_waiting_time,
1644418224,350,job175_scenario0_329,notAssignedYet,329,notAssignedYet,long_waiting_time,
1644418224,360,job182_scenario2_339,notAssignedYet,339,notAssignedYet,long_waiting_time,
1644418225,363,job184_scenario0_342,notAssignedYet,342,notAssignedYet,long_waiting_time,
1644418225,366,job186_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644418227,383,job197_scenario0_362,notAssignedYet,362,notAssignedYet,long_waiting_time,
1644418230,427,job220_scenario0_406,notAssignedYet,406,notAssignedYet,long_waiting_time,
1644418238,502,job260_scenario0_481,notAssignedYet,481,notAssignedYet,long_waiting_time,
1644418240,532,job276_scenario0_511,notAssignedYet,511,notAssignedYet,long_waiting_time,
1644418240,540,job281_scenario0_519,notAssignedYet,519,notAssignedYet,long_waiting_time,
1644418245,598,job307_scenario0_577,notAssignedYet,577,notAssignedYet,long_waiting_time,
1644418247,613,job316_scenario0_592,notAssignedYet,592,notAssignedYet,long_waiting_time,
1644418249,644,job333_scenario0_623,notAssignedYet,623,notAssignedYet,long_waiting_time,
1644418251,661,job339_scenario0_640,notAssignedYet,640,notAssignedYet,long_waiting_time,
1644418251,664,job341_scenario0_643,notAssignedYet,643,notAssignedYet,long_waiting_time,
1644418252,674,job347_scenario0_653,notAssignedYet,653,notAssignedYet,long_waiting_time,
1644418276,962,job478_scenario0_941,notAssignedYet,941,notAssignedYet,long_waiting_time,
1644418276,968,job481_scenario0_947,notAssignedYet,947,notAssignedYet,long_waiting_time,
1644418276,970,job482_scenario0_949,notAssignedYet,949,notAssignedYet,long_waiting_time,
1644418276,972,job483_scenario0_951,notAssignedYet,951,notAssignedYet,long_waiting_time,
1644418284,1095,job532_scenario0_1074,notAssignedYet,1074,notAssignedYet,long_waiting_time,
1644418286,1125,job548_scenario0_1104,notAssignedYet,1104,notAssignedYet,long_waiting_time,
