RecordTimeStamp,SystemTick,AssignmentTick,JobId,WorkerId,JobArrivalTime,JobTime,FreeWorkersCount
1644418191,0,1,job0_scenario1_0,B54,0,5,5,
1644418191,4,5,job1_scenario1_4,B14,4,8,4,
1644418191,7,8,job2_scenario2_7,B54,7,7,4,
1644418191,9,10,job3_scenario1_9,in27,9,15,3,
1644418191,11,12,job4_scenario1_11,B11,11,10,2,
1644418192,15,16,job5_scenario0_15,B54,15,12,3,
1644418192,18,19,job6_scenario1_18,B14,18,9,2,
1644418192,19,20,job7_scenario1_19,cn12,19,20,1,
1644418192,22,23,job8_scenario1_20,B11,20,8,1,
1644418193,25,26,job9_scenario1_22,in27,22,14,1,
1644418193,28,29,job10_scenario4_24,B54,24,2,2,
1644418193,28,29,job11_scenario0_26,B14,26,20,1,
1644418194,31,32,job12_scenario1_31,B54,31,5,2,
1644418194,32,33,job13_scenario1_32,B11,32,7,1,
1644418194,37,38,job15_scenario4_34,B54,34,5,1,
1644418195,40,41,job14_scenario2_33,B11,33,13,3,
1644418195,40,41,job16_scenario1_35,in27,35,12,2,
1644418195,40,41,job17_scenario2_37,cn12,37,16,1,
1644418195,43,44,job18_scenario3_40,B54,40,9,1,
1644418196,49,50,job19_scenario2_43,B14,43,2,1,
1644418196,52,53,job20_scenario3_47,B14,47,3,1,
1644418196,53,54,job21_scenario1_49,B54,49,5,2,
1644418196,53,54,job22_scenario1_52,in27,52,9,1,
1644418196,54,55,job23_scenario1_54,B11,54,10,1,
1644418197,56,57,job24_scenario1_55,B14,55,8,1,
1644418197,57,58,job25_scenario1_56,cn12,56,21,1,
1644418197,59,60,job26_scenario4_59,B54,59,3,1,
1644418198,63,64,job28_scenario1_61,B54,61,5,2,
1644418198,63,64,job27_scenario0_60,in27,60,26,1,
1644418198,65,66,job29_scenario2_65,B14,65,1,2,
1644418198,66,67,job30_scenario4_66,B11,66,9,1,
1644418198,67,68,job31_scenario0_67,B14,67,19,1,
1644418198,69,70,job33_scenario4_69,B54,69,6,1,
1644418199,76,77,job32_scenario2_68,B54,68,5,2,
1644418199,76,77,job34_scenario3_70,B11,70,3,1,
1644418199,79,80,job36_scenario1_73,cn12,73,23,1,
1644418199,80,81,job37_scenario1_74,B11,74,9,1,
1644418199,82,83,job38_scenario1_78,B54,78,5,1,
1644418200,87,88,job35_scenario0_72,B14,72,17,1,
1644418200,88,89,job40_scenario3_82,B54,82,6,1,
1644418200,90,91,job41_scenario1_86,B11,86,8,2,
1644418200,90,91,job39_scenario0_80,in27,80,21,1,
1644418200,95,96,job43_scenario4_88,B54,88,4,1,
1644418201,99,100,job49_scenario4_96,B11,96,5,1,
1644418201,100,101,job46_scenario2_93,B54,93,6,1,
1644418201,103,104,job44_scenario1_89,cn12,89,20,1,
1644418202,105,106,job48_scenario2_95,B14,95,5,2,
1644418202,105,106,job45_scenario1_91,B11,91,8,1,
1644418202,107,108,job42_scenario0_87,B54,87,11,1,
1644418202,111,112,job52_scenario2_102,B14,102,5,1,
1644418202,112,113,job47_scenario0_94,in27,94,23,1,
1644418203,114,115,job55_scenario4_105,B11,105,3,1,
1644418203,117,118,job50_scenario1_99,B14,99,8,1,
1644418203,118,119,job53_scenario1_103,B11,103,6,1,
1644418203,119,120,job51_scenario0_101,B54,101,13,1,
1644418204,124,125,job58_scenario3_111,cn12,111,9,1,
1644418204,125,126,job56_scenario1_108,B11,108,6,1,
1644418204,126,127,job60_scenario3_118,B14,118,3,1,
1644418204,130,131,job57_scenario2_110,B14,110,6,1,
1644418204,132,133,job63_scenario1_124,B11,124,11,1,
1644418205,133,134,job59_scenario0_113,B54,113,19,1,
1644418205,134,135,job64_scenario2_127,cn12,127,18,1,
1644418205,136,137,job61_scenario0_119,in27,119,25,1,
1644418205,137,138,job62_scenario0_123,B14,123,18,1,
1644418206,144,145,job68_scenario3_138,B11,138,2,1,
1644418206,147,148,job67_scenario4_135,B11,135,4,1,
1644418206,152,153,job69_scenario3_139,B11,139,6,1,
1644418206,153,154,job66_scenario1_133,B54,133,5,2,
