RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644422746,57,job6_scenario0_16,notAssignedYet,16,notAssignedYet,long_waiting_time,
1644422747,62,job8_scenario0_21,notAssignedYet,21,notAssignedYet,long_waiting_time,
1644422749,92,job21_scenario0_51,notAssignedYet,51,notAssignedYet,long_waiting_time,
1644422749,95,job22_scenario0_54,notAssignedYet,54,notAssignedYet,long_waiting_time,
1644422749,97,job23_scenario0_56,notAssignedYet,56,notAssignedYet,long_waiting_time,
1644422749,100,job26_scenario0_59,notAssignedYet,59,notAssignedYet,long_waiting_time,
1644422750,111,job30_scenario0_70,notAssignedYet,70,notAssignedYet,long_waiting_time,
1644422750,121,job35_scenario0_80,notAssignedYet,80,notAssignedYet,long_waiting_time,
1644422750,123,job37_scenario0_82,notAssignedYet,82,notAssignedYet,long_waiting_time,
1644422751,128,job40_scenario0_87,notAssignedYet,87,notAssignedYet,long_waiting_time,
1644422751,131,job42_scenario1_90,notAssignedYet,90,notAssignedYet,long_waiting_time,
1644422751,135,job43_scenario0_94,notAssignedYet,94,notAssignedYet,long_waiting_time,
1644422751,139,job47_scenario0_98,notAssignedYet,98,notAssignedYet,long_waiting_time,
1644422751,142,job49_scenario0_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644422751,149,job53_scenario0_108,notAssignedYet,108,notAssignedYet,long_waiting_time,
1644422751,154,job56_scenario1_113,notAssignedYet,113,notAssignedYet,long_waiting_time,
1644422752,172,job66_scenario0_131,notAssignedYet,131,notAssignedYet,long_waiting_time,
1644422753,214,job81_scenario0_173,notAssignedYet,173,notAssignedYet,long_waiting_time,
1644422753,215,job82_scenario2_174,notAssignedYet,174,notAssignedYet,long_waiting_time,
1644422753,216,job83_scenario1_175,notAssignedYet,175,notAssignedYet,long_waiting_time,
1644422753,220,job86_scenario0_179,notAssignedYet,179,notAssignedYet,long_waiting_time,
1644422753,226,job89_scenario0_185,notAssignedYet,185,notAssignedYet,long_waiting_time,
1644422754,235,job93_scenario1_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644422754,238,job95_scenario1_197,notAssignedYet,197,notAssignedYet,long_waiting_time,
1644422754,252,job104_scenario0_211,notAssignedYet,211,notAssignedYet,long_waiting_time,
1644422754,257,job106_scenario1_216,notAssignedYet,216,notAssignedYet,long_waiting_time,
1644422754,258,job107_scenario1_217,notAssignedYet,217,notAssignedYet,long_waiting_time,
1644422755,271,job115_scenario0_230,notAssignedYet,230,notAssignedYet,long_waiting_time,
1644422755,275,job116_scenario0_234,notAssignedYet,234,notAssignedYet,long_waiting_time,
1644422756,309,job130_scenario0_268,notAssignedYet,268,notAssignedYet,long_waiting_time,
1644422756,318,job134_scenario2_277,notAssignedYet,277,notAssignedYet,long_waiting_time,
1644422756,324,job136_scenario1_283,notAssignedYet,283,notAssignedYet,long_waiting_time,
1644422756,329,job139_scenario0_288,notAssignedYet,288,notAssignedYet,long_waiting_time,
1644422757,332,job140_scenario0_291,notAssignedYet,291,notAssignedYet,long_waiting_time,
1644422757,338,job146_scenario0_297,notAssignedYet,297,notAssignedYet,long_waiting_time,
1644422757,339,job147_scenario0_298,notAssignedYet,298,notAssignedYet,long_waiting_time,
1644422757,345,job150_scenario0_304,notAssignedYet,304,notAssignedYet,long_waiting_time,
1644422757,354,job154_scenario1_313,notAssignedYet,313,notAssignedYet,long_waiting_time,
1644422757,358,job157_scenario0_317,notAssignedYet,317,notAssignedYet,long_waiting_time,
1644422757,360,job158_scenario0_319,notAssignedYet,319,notAssignedYet,long_waiting_time,
1644422758,372,job165_scenario1_331,notAssignedYet,331,notAssignedYet,long_waiting_time,
1644422758,380,job169_scenario1_339,notAssignedYet,339,notAssignedYet,long_waiting_time,
1644422758,387,job171_scenario0_346,notAssignedYet,346,notAssignedYet,long_waiting_time,
