RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644418187,90,job33_scenario4_69,notAssignedYet,69,notAssignedYet,long_waiting_time,
1644418188,101,job39_scenario0_80,notAssignedYet,80,notAssignedYet,long_waiting_time,
1644418189,108,job42_scenario0_87,notAssignedYet,87,notAssignedYet,long_waiting_time,
1644418191,122,job51_scenario0_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644418194,149,job65_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644418197,168,job74_scenario1_147,notAssignedYet,147,notAssignedYet,long_waiting_time,
1644418198,171,job76_scenario1_150,notAssignedYet,150,notAssignedYet,long_waiting_time,
1644418198,173,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644418199,192,job92_scenario3_171,notAssignedYet,171,notAssignedYet,long_waiting_time,
1644418202,215,job100_scenario0_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644418203,219,job102_scenario0_198,notAssignedYet,198,notAssignedYet,long_waiting_time,
1644418203,220,job103_scenario0_199,notAssignedYet,199,notAssignedYet,long_waiting_time,
1644418203,223,job105_scenario0_202,notAssignedYet,202,notAssignedYet,long_waiting_time,
1644418204,229,job111_scenario2_208,notAssignedYet,208,notAssignedYet,long_waiting_time,
1644418204,232,job112_scenario2_211,notAssignedYet,211,notAssignedYet,long_waiting_time,
1644418204,233,job113_scenario0_212,notAssignedYet,212,notAssignedYet,long_waiting_time,
1644418204,234,job114_scenario0_213,notAssignedYet,213,notAssignedYet,long_waiting_time,
1644418214,326,job158_scenario1_305,notAssignedYet,305,notAssignedYet,long_waiting_time,
1644418214,329,job161_scenario0_308,notAssignedYet,308,notAssignedYet,long_waiting_time,
1644418214,331,job163_scenario0_310,notAssignedYet,310,notAssignedYet,long_waiting_time,
1644418216,348,job174_scenario2_327,notAssignedYet,327,notAssignedYet,long_waiting_time,
1644418217,363,job184_scenario0_342,notAssignedYet,342,notAssignedYet,long_waiting_time,
1644418218,369,job189_scenario0_348,notAssignedYet,348,notAssignedYet,long_waiting_time,
1644418219,378,job193_scenario1_357,notAssignedYet,357,notAssignedYet,long_waiting_time,
1644418220,393,job202_scenario4_372,notAssignedYet,372,notAssignedYet,long_waiting_time,
1644418225,447,job230_scenario0_426,notAssignedYet,426,notAssignedYet,long_waiting_time,
1644418230,501,job259_scenario1_480,notAssignedYet,480,notAssignedYet,long_waiting_time,
1644418230,507,job263_scenario2_486,notAssignedYet,486,notAssignedYet,long_waiting_time,
1644418231,510,job265_scenario0_489,notAssignedYet,489,notAssignedYet,long_waiting_time,
1644418231,511,job266_scenario4_490,notAssignedYet,490,notAssignedYet,long_waiting_time,
1644418231,512,job267_scenario3_491,notAssignedYet,491,notAssignedYet,long_waiting_time,
1644418240,607,job313_scenario1_586,notAssignedYet,586,notAssignedYet,long_waiting_time,
1644418240,610,job314_scenario0_589,notAssignedYet,589,notAssignedYet,long_waiting_time,
1644418241,628,job325_scenario2_607,notAssignedYet,607,notAssignedYet,long_waiting_time,
1644418245,671,job345_scenario2_650,notAssignedYet,650,notAssignedYet,long_waiting_time,
1644418247,684,job352_scenario2_663,notAssignedYet,663,notAssignedYet,long_waiting_time,
1644418247,687,job355_scenario0_666,notAssignedYet,666,notAssignedYet,long_waiting_time,
1644418247,689,job356_scenario2_668,notAssignedYet,668,notAssignedYet,long_waiting_time,
1644418248,696,job360_scenario4_675,notAssignedYet,675,notAssignedYet,long_waiting_time,
1644418268,933,job463_scenario0_912,notAssignedYet,912,notAssignedYet,long_waiting_time,
1644418269,940,job468_scenario0_919,notAssignedYet,919,notAssignedYet,long_waiting_time,
1644418270,954,job474_scenario0_933,notAssignedYet,933,notAssignedYet,long_waiting_time,
1644418272,968,job481_scenario0_947,notAssignedYet,947,notAssignedYet,long_waiting_time,
1644418273,988,job490_scenario0_967,notAssignedYet,967,notAssignedYet,long_waiting_time,
1644418278,1054,job517_scenario0_1033,notAssignedYet,1033,notAssignedYet,long_waiting_time,
1644418280,1084,job531_scenario2_1063,notAssignedYet,1063,notAssignedYet,long_waiting_time,
1644418282,1106,job538_scenario1_1085,notAssignedYet,1085,notAssignedYet,long_waiting_time,
1644418283,1119,job544_scenario0_1098,notAssignedYet,1098,notAssignedYet,long_waiting_time,
1644418283,1121,job546_scenario0_1100,notAssignedYet,1100,notAssignedYet,long_waiting_time,
1644418283,1122,job547_scenario3_1101,notAssignedYet,1101,notAssignedYet,long_waiting_time,
