,job32_scenario0_64,job35_scenario1_70,
in27,0.24600665544555916,0.06175347385363161,
B14,0.06029400629887999,0.27865254830351893,
B11,0.2598649747345661,0.12000912040173944,
cn12,0.11628639757492504,0.0,
B54,0.18966413955501843,0.13825087794442326,
B51,0.37987409513630555,0.10350744346437002,
os4,0.3096732599567578,0.12000912040173944,
in4,0.27492982547670447,0.028137968853749862,
B33,0.33006580991411394,0.06175347385363161,
sh10,0.6198923359397843,0.20845171312397115,
in22,0.35318497626770545,0.06175347385363161,
