,job300_scenario0_573,job304_scenario3_581,job305_scenario1_583,
in27,0.30774553399528115,0.2663657202270856,0.03361550499988175,
B14,0.39618812671751275,0.24324655387349417,0.09187115154798958,
B11,0.31481331381581334,0.3632556742752336,0.07536947461062016,
cn12,0.17764793511905785,0.24324655387349417,0.0,
B54,0.31481331381581346,0.12323743347175475,0.010496338646290237,
B51,0.4663889618970605,0.483264794676973,0.046446304579474906,
os4,0.36462159903800506,0.3246213667751936,0.09187115154798958,
in4,0.3298781645579517,0.41306395949742514,0.010496338646290237,
B33,0.4081333153489527,0.29305483909568586,0.07536947461062016,
sh10,0.7450415102005794,0.41306395949742514,0.25051457944976907,
in22,0.4081333153489527,0.3632556742752336,0.046446304579474906,
