,job549_scenario0_1093,job552_scenario2_1097,job554_scenario3_1101,
in27,0.3148962390381917,0.36391823422520503,0.24338031423387707,
B14,0.40128985444004944,0.6590724594660933,0.1935720290116854,
B11,0.34895398326412347,0.38041991116257445,0.31358114941342485,
cn12,0.19800678074715078,0.28854875961458487,0.2749468419133848,
B54,0.23275021522720402,0.3488533834830667,0.12337119383213763,
B51,0.12468628345690452,0.0,0.0531703586525899,
os4,0.4117861930863397,0.7790815798678328,0.21669119536527687,
in4,0.3820326302745846,0.28854875961458487,0.5535993902169036,
B33,0.5114027635307228,0.46886250388480616,0.2749468419133848,
sh10,0.7016127191120101,0.5390633390643539,0.2749468419133848,
in22,0.42296017080849124,0.5390633390643539,0.43359026981516424,
