,job720_scenario1_1534,job724_scenario2_1540,
in27,0.3660157758472986,0.06175347385363161,
B14,0.5314497432175527,0.3284608335257105,
B11,0.4500749303158533,0.13825087794442326,
cn12,0.28298414108815767,0.0,
B54,0.499883215538045,0.2400182408034789,
B51,0.3660157758472986,0.0884425927222317,
os4,0.4296823803584971,0.27865254830351893,
in4,0.3195694712678237,0.04980828522219166,
B33,0.4114406228158133,0.3986616687052583,
sh10,0.37987409513630555,0.2084517131239711,
in22,0.37987409513630555,0.3284608335257105,
