,job375_scenario2_712,job377_scenario2_715,
in27,0.2986995279903487,0.10717832082214629,
B14,0.4641334953606029,0.18367572491293793,
B11,0.20761357761975463,0.0,
cn12,0.24235701209980798,0.03697748564259851,
B54,0.26274956205716404,0.10717832082214623,
B51,0.31255784727935565,0.07356281582226454,
os4,0.5027678028606428,0.37388568049422516,
in4,0.26274956205716404,0.10717832082214629,
B33,0.5525760880828344,0.5640956360755124,
sh10,0.5525760880828344,0.37388568049422516,
in22,0.6227769232623823,0.28544308777199356,
