,job162_scenario1_336,job165_scenario3_342,
in27,0.39493894587844386,0.2400182408034789,
B14,0.4731940966694448,0.3284608335257105,
B11,0.3660157758472986,0.5186707891069977,
cn12,0.27492982547670447,0.13825087794442326,
B54,0.5700840507175927,0.20845171312397115,
B51,0.18966413955501843,0.13825087794442326,
os4,0.4731940966694448,0.27865254830351893,
in4,0.3195694712678237,0.3284608335257105,
B33,0.39493894587844386,0.20845171312397115,
sh10,0.37987409513630555,0.0,
in22,0.4114406228158133,0.3986616687052583,
