,job177_scenario0_364,job178_scenario2_365,
in27,0.2849491172147628,0.4253507875738584,
B14,0.0,0.2786525483035188,
B11,0.2982738873515868,0.3986616687052583,
cn12,0.1649399968130234,0.38671648007381837,
B54,0.25020568273470956,0.4253507875738584,
B51,0.2351408319925713,0.25020568273470956,
os4,0.38671648007381837,0.6653690283773372,
in4,0.3127102925294506,0.4253507875738584,
B33,0.3551499523943107,0.6653690283773372,
sh10,0.735569863556885,0.735569863556885,
in22,0.3755425023516668,0.6155607431551456,
