,job889_scenario0_2124,job891_scenario1_2126,job892_scenario2_2128,
in27,0.12146626839710534,0.08460312597171471,0.09187115154798958,
B14,0.18889685947126306,0.22285400391613797,0.21188027194972903,
B11,0.18084254385980986,0.18811056943608473,0.03361550499988175,
cn12,0.01300386334881104,0.06810144903434534,0.0,
B54,0.30085166426154925,0.2046122463734541,0.1101129090906734,
B51,0.30085166426154925,0.14635659982534632,0.13050545904802963,
os4,0.18889685947126306,0.483264794676973,0.49053282025324785,
in4,0.2155859783398632,0.13441141119390632,0.0,
B33,0.3355950987416025,0.11274109482546457,0.1803137442702213,
sh10,0.5960058895024375,0.3246213667751936,0.25051457944976907,
in22,0.28578681351941093,0.3246213667751936,0.49053282025324785,
