,job399_scenario1_780,job401_scenario1_783,
in27,0.23503292347915006,0.12000912040173928,
B14,0.40046689084940423,0.38041991116257434,
B11,0.26395609351029536,0.10176736285905547,
cn12,0.13625074772374923,0.0,
B54,0.28045777044766473,0.26041079076083495,
B51,0.1990829575459654,0.05634251589054079,
os4,0.1990829575459654,0.07020083517954773,
in4,0.28045777044766473,0.08526568592168604,
B33,0.1990829575459654,0.043511716310947635,
sh10,0.679119439152923,0.1404016703590955,
in22,0.21025693526811695,0.26041079076083495,
