,job1067_scenario0_2958,job1068_scenario1_2960,
in27,0.16752417259006447,0.10765580692994647,
B14,0.15019606657586326,0.5645731221833126,
B11,0.13444552557960332,0.254354046200286,
cn12,0.0,0.06414409061899884,
B54,0.16752417259006447,0.20454576097809435,
B51,0.26215087136614945,0.12048660650953963,
os4,0.19727773540181948,0.20454576097809435,
in4,0.13444552557960332,0.1659114534780543,
B33,0.22039690175541105,0.13434492579854657,
sh10,0.3404060221571503,0.18415321102073812,
in22,0.1867813967555293,0.28592057387979375,
