,job576_scenario1_1200,job578_scenario0_1204,job579_scenario0_1206,
in27,0.5314497432175529,0.2825585004493958,0.16981740562393122,
B14,0.7483488176674401,0.2825585004493958,0.21689907444988749,
B11,0.5897053897656607,0.30924761931799594,0.16981740562393122,
cn12,0.4978342382176711,0.10967665088230971,0.0,
B54,0.6514588636192922,0.34081414699750356,0.2817722104142174,
B51,0.6079471473083444,0.4292567397197352,0.25284904038307215,
os4,0.544280542797146,0.30924761931799594,0.22807305217203905,
in4,0.5897053897656607,0.2825585004493958,0.14669823927033965,
B33,0.5195045545861129,0.34081414699750356,0.29827388735158683,
sh10,0.7483488176674401,0.5310241025787908,0.36002736120521833,
in22,0.6514588636192922,0.4292567397197352,0.2667073596720791,
