,job816_scenario2_1917,job818_scenario0_1920,job820_scenario3_1923,
in27,0.5581388620861528,0.2986995279903487,0.5769264356551056,
B14,0.6781479824878922,0.36583591922674163,0.33690819485162676,
B11,0.6514588636192921,0.3327572722162805,0.5769264356551056,
cn12,0.46124890803800495,0.17562596364545435,0.2817722104142173,
B54,0.8683579380691795,0.39558948203849664,0.3867164800738184,
B51,0.2683123360604824,0.10043525679760845,0.0,
os4,0.8683579380691795,0.4067634597606482,0.4569173152533662,
in4,0.5581388620861528,0.44539776726068825,0.41828300775332616,
B33,0.8683579380691795,0.4604626180028266,0.4569173152533662,
sh10,0.7981571028896316,0.685416008064167,0.3867164800738184,
in22,0.74834881766744,0.4067634597606482,0.4569173152533662,
