,job37_scenario0_82,job38_scenario2_83,job39_scenario1_84,
in27,0.12318602720228489,0.15084660273591594,0.11221229523587589,
B14,0.18402584952743384,0.5810747991206819,0.5810747991206819,
B11,0.13651079733910887,0.22104743791546372,0.34105655831720316,
cn12,0.0,0.10103831751372433,0.08064576755636821,
B54,0.2786525483035188,0.46106567871894255,0.34105655831720316,
B51,0.26358769756138045,0.11221229523587589,0.2708557231376554,
os4,0.19338686238183278,0.34105655831720316,0.15084660273591594,
in4,0.21377941233918885,0.07128475470196927,0.06240401001368423,
B33,0.2786525483035188,0.2708557231376554,0.08064576755636821,
sh10,0.38359681796311995,0.5810747991206819,0.5810747991206819,
in22,0.18402584952743384,0.2006548879581075,0.2708557231376554,
