,job576_scenario1_1200,job578_scenario0_1204,
in27,0.5048594002702402,0.17288184956708608,
B14,0.7217584747201274,0.17288184956708608,
B11,0.563115046818348,0.19957096843568622,
cn12,0.4712438952703584,0.0,
B54,0.6248685206719795,0.2311374961151939,
B51,0.5813568043610318,0.3195800888374255,
os4,0.5176901998498333,0.19957096843568622,
in4,0.563115046818348,0.17288184956708608,
B33,0.4929142116388002,0.2311374961151939,
sh10,0.7217584747201274,0.42134745169648113,
in22,0.6248685206719795,0.3195800888374255,
