,job347_scenario1_658,job349_scenario2_660,job350_scenario3_661,
in27,0.20537952645720936,0.05825564654810783,0.041753969610738406,
B14,0.2986995279903486,0.26670735967207887,0.07649740409079164,
B11,0.2986995279903486,0.05825564654810783,0.07649740409079164,
cn12,0.12581767842326275,0.0,0.2168990744498873,
B54,0.3569551745384566,0.12000912040173933,0.17826476694984728,
B51,0.20537952645720936,0.012830799579593155,0.17826476694984728,
os4,0.25518781167940097,0.4569173152533661,0.14669823927033954,
in4,0.19152120716820242,0.041753969610738406,0.3369081948516267,
B33,0.16674521895716932,0.026689118868600092,0.07649740409079164,
sh10,0.3569551745384566,0.4569173152533661,0.14669823927033954,
in22,0.25518781167940097,0.17826476694984728,0.09688995404814787,
