,job55_scenario2_111,job56_scenario1_113,job57_scenario2_114,
in27,0.25825225562255594,0.07956184803394667,0.07956184803394667,
B14,0.3515722571556952,0.06570352874493973,0.12937013325613822,
B11,0.3515722571556952,0.14976268321349445,0.1728818495670859,
cn12,0.2315631367539559,0.05287272916534658,0.0,
B54,0.5684713316055826,0.23113749611519385,0.14976268321349445,
B51,0.244393936333549,0.05287272916534658,0.09462669877608498,
os4,0.4982704964260347,0.09462669877608498,0.3897809240169733,
in4,0.25825225562255594,0.06570352874493973,0.09462669877608498,
B33,0.4982704964260347,0.040927540533906626,0.3897809240169733,
sh10,0.4982704964260347,0.3897809240169733,0.31958008883742545,
in22,0.44846221120384316,0.05287272916534658,0.14976268321349445,
