,job294_scenario4_564,job296_scenario3_567,
in27,0.24708602062401108,0.37861468901842843,
B14,0.31728685580355886,0.09996214071490955,
B11,0.3986616687052583,0.37861468901842843,
cn12,0.3404060221571503,0.1385964482149496,
B54,0.5573050966070378,0.25860556861668904,
B51,0.4372959762052983,0.37861468901842843,
os4,0.2968943058462027,0.3084138538388806,
in4,0.3986616687052583,0.18840473343714126,
B33,0.22039690175541105,0.1385964482149496,
sh10,0.0,0.02976130553536177,
in22,0.48710426142748986,0.18840473343714126,
