,job850_scenario1_2004,job852_scenario1_2006,
in27,0.36325567427523353,0.4020902275310162,
B14,0.48326479467697303,0.250514579449769,
B11,0.45657567580837277,0.26557943019190733,
cn12,0.2748130815530019,0.12343767922749738,
B54,0.48326479467697303,0.28208110712927675,
B51,0.3365665554066335,0.30032286467196057,
os4,0.12323743347175475,0.0,
in4,0.3493973549862266,0.1803137442702213,
B33,0.2748130815530019,0.250514579449769,
sh10,0.6032739150787123,0.44072453503105624,
in22,0.4334565094547813,0.30032286467196057,
