,job546_scenario2_1119,job547_scenario0_1120,
in27,0.2786525483035189,0.14214175096441006,
B14,0.3986616687052583,0.1768851854444634,
B11,0.3172868558035589,0.14214175096441006,
cn12,0.15019606657586326,0.0,
B54,0.4871042614274899,0.43729597620529836,
B51,0.2786525483035189,0.3172868558035589,
os4,0.3670951410257506,0.1867813967555293,
in4,0.19727773540181953,0.15864342790177943,
B33,0.3404060221571504,0.16752417259006447,
sh10,0.3670951410257506,0.4871042614274899,
in22,0.43729597620529836,0.19727773540181953,
