,job300_scenario0_574,job301_scenario0_576,
in27,0.1963403909549789,0.07772969799659546,
B14,0.3104799132237994,0.222514806609368,
B11,0.25222426667569164,0.1163640054966355,
cn12,0.09523766063135375,0.0,
B54,0.2888095968553577,0.222514806609368,
B51,0.3352559014348325,0.3563822463001144,
os4,0.39892250594603107,0.16617229071882722,
in4,0.26955237268989285,0.14793053317614324,
B33,0.3352559014348325,0.25143797664051326,
sh10,0.5393241763051266,0.3296931274315142,
in22,0.3224251018552394,0.25143797664051326,
