,job796_scenario0_1851,job797_scenario0_1852,job798_scenario1_1853,
in27,0.23275021522720407,0.240018240803479,0.21689907444988749,
B14,0.329640169275352,0.1782647669498474,0.2817722104142174,
B11,0.29100586177531196,0.16981740562393122,0.31651564489427064,
cn12,0.13236243387353253,0.0,0.18714551163813242,
B54,0.35275933562894357,0.240018240803479,0.4569173152533663,
B51,0.35275933562894357,0.240018240803479,0.29827388735158683,
os4,0.34081414699750356,0.21689907444988749,0.29827388735158683,
in4,0.299886606463597,0.16176309001247802,0.2667073596720791,
B33,0.34081414699750356,0.31651564489427064,0.20640273580359725,
sh10,0.4292567397197352,0.2667073596720791,0.5769264356551057,
in22,0.2745041848379426,0.2817722104142174,0.3369081948516269,
