RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644418199,101,job39_scenario0_80,notAssignedYet,80,notAssignedYet,long_waiting_time,
1644418200,110,job44_scenario1_89,notAssignedYet,89,notAssignedYet,long_waiting_time,
1644418200,115,job47_scenario0_94,notAssignedYet,94,notAssignedYet,long_waiting_time,
1644418201,122,job51_scenario0_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644418201,123,job52_scenario2_102,notAssignedYet,102,notAssignedYet,long_waiting_time,
1644418204,144,job62_scenario0_123,notAssignedYet,123,notAssignedYet,long_waiting_time,
1644418204,148,job64_scenario2_127,notAssignedYet,127,notAssignedYet,long_waiting_time,
1644418206,163,job71_scenario1_142,notAssignedYet,142,notAssignedYet,long_waiting_time,
1644418207,173,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644418207,175,job79_scenario1_154,notAssignedYet,154,notAssignedYet,long_waiting_time,
1644418208,181,job84_scenario0_160,notAssignedYet,160,notAssignedYet,long_waiting_time,
1644418208,188,job90_scenario0_167,notAssignedYet,167,notAssignedYet,long_waiting_time,
1644418211,215,job100_scenario0_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644418212,223,job105_scenario0_202,notAssignedYet,202,notAssignedYet,long_waiting_time,
1644418212,225,job107_scenario0_204,notAssignedYet,204,notAssignedYet,long_waiting_time,
1644418213,227,job109_scenario2_206,notAssignedYet,206,notAssignedYet,long_waiting_time,
1644418213,228,job110_scenario2_207,notAssignedYet,207,notAssignedYet,long_waiting_time,
1644418213,233,job113_scenario0_212,notAssignedYet,212,notAssignedYet,long_waiting_time,
1644418213,234,job114_scenario0_213,notAssignedYet,213,notAssignedYet,long_waiting_time,
1644418214,241,job118_scenario1_220,notAssignedYet,220,notAssignedYet,long_waiting_time,
1644418218,283,job136_scenario0_262,notAssignedYet,262,notAssignedYet,long_waiting_time,
1644418218,289,job139_scenario1_268,notAssignedYet,268,notAssignedYet,long_waiting_time,
1644418222,329,job161_scenario0_308,notAssignedYet,308,notAssignedYet,long_waiting_time,
1644418223,341,job169_scenario0_320,notAssignedYet,320,notAssignedYet,long_waiting_time,
1644418223,343,job171_scenario1_322,notAssignedYet,322,notAssignedYet,long_waiting_time,
1644418224,350,job175_scenario0_329,notAssignedYet,329,notAssignedYet,long_waiting_time,
1644418225,366,job186_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644418226,367,job187_scenario3_346,notAssignedYet,346,notAssignedYet,long_waiting_time,
1644418226,377,job192_scenario1_356,notAssignedYet,356,notAssignedYet,long_waiting_time,
1644418227,383,job197_scenario0_362,notAssignedYet,362,notAssignedYet,long_waiting_time,
1644418227,386,job198_scenario1_365,notAssignedYet,365,notAssignedYet,long_waiting_time,
