,job116_scenario2_223,job117_scenario0_226,
in27,0.3584040245236063,0.07569769568117324,
B14,0.6587268891955669,0.19020995558128723,
B11,0.4685169336142797,0.12737774575907101,
cn12,0.30606815334768034,0.0,
B54,0.6089186039733754,0.2013839333034388,
B51,0.3689003631698965,0.1698174056239311,
os4,0.5387177687938276,0.2013839333034388,
in4,0.3218186943439403,0.12737774575907101,
B33,0.4889094835716359,0.15157564808124713,
sh10,0.6587268891955669,0.4800364816069576,
in22,0.5702842964733353,0.2013839333034388,
