,job113_scenario1_219,job114_scenario1_221,
in27,0.5545935593366924,0.3218433441094884,
B14,0.420726119645946,0.44185246451122784,
B11,0.4496492896770913,0.37165162933167994,
cn12,0.36438360375540524,0.19476644388721676,
B54,0.5279044404680922,0.5120532996907756,
B51,0.4078953200663529,0.3218433441094884,
os4,0.5861600870162001,0.41516334564262763,
in4,0.420726119645946,0.3218433441094884,
B33,0.0976762440833262,0.0,
sh10,0.7448035149179796,0.5120532996907756,
in22,0.4496492896770913,0.26153872024100655,
