,job165_scenario1_298,job167_scenario0_300,job168_scenario1_301,
in27,0.5558740270888437,0.07184195232811541,0.1300975988762233,
B14,0.4509297574292426,0.15223022943889386,0.3504945006316342,
B11,0.4856731919092958,0.12330705940774855,0.4087501471797421,
cn12,0.3860566214649126,0.0,0.15223022943889386,
B54,0.7460839826701309,0.2185401915984549,0.23048538022989484,
B51,0.5874405547683514,0.3273753342780427,0.3069827843206865,
os4,0.3755602828186224,0.16873190637626323,0.2887410267780027,
in4,0.36566407150755653,0.1300975988762233,0.16873190637626323,
B33,0.2607198018479554,0.09853107119671545,0.0066599196487259205,
sh10,0.5291849082202434,0.4971927399019737,0.4087501471797421,
in22,0.39723059918706416,0.1300975988762233,0.3273753342780427,
