,job188_scenario1_335,job189_scenario2_338,
in27,0.2697763579592034,0.10494426965960107,
B14,0.5236529180516891,0.07825515079100098,
B11,0.33344296247040195,0.05513598443740947,
cn12,0.17099418220380258,0.0,
B54,0.33344296247040195,0.17514510483914886,
B51,0.28363467724821034,0.07825515079100098,
os4,0.3769546787813496,0.2951542252408883,
in4,0.1951920845259787,0.05513598443740947,
B33,0.3152012049277181,0.5351724660443671,
sh10,0.47384463282949757,0.5351724660443671,
in22,0.33344296247040195,0.1365107973391088,
