,job537_scenario0_1083,job541_scenario1_1091,
in27,0.22938814179680578,0.12000912040173939,
B14,0.4030964204407236,0.3600273612052182,
B11,0.29958897697635356,0.2400182408034788,
cn12,0.12444387213720476,0.0,
B54,0.3613424508299852,0.2898265260256704,
B51,0.37417325040957833,0.023119166353591514,
os4,0.2911416156504374,0.06487313596432992,
in4,0.37417325040957833,0.03594996593318467,
B33,0.45823240487813305,0.06487313596432992,
sh10,0.628049810502064,0.2400182408034788,
in22,0.37417325040957833,0.06487313596432992,
