,job842_scenario1_1892,job844_scenario3_1895,
in27,0.27201040912174856,0.12000912040173944,
B14,0.09024781486637762,0.07020083517954778,
B11,0.21025693526811703,0.04980828522219155,
cn12,0.11838578372012748,0.09332000153313924,
B54,0.4187086483920881,0.15157564808124718,
B51,0.17869040758860927,0.15157564808124718,
os4,0.05868128718686999,0.0,
in4,0.09912855955466265,0.24001824080347878,
B33,0.21025693526811703,0.1902099555812872,
sh10,0.24889124276815708,0.03156652767950774,
in22,0.17869040758860927,0.24001824080347878,
