,job703_scenario3_1489,job704_scenario0_1491,job705_scenario2_1493,
in27,0.45868455161156696,0.18730002888432296,0.08343967874714342,
B14,0.4200502441115269,0.2757426216065546,0.21280981200328164,
B11,0.5400593645132663,0.17885266755840679,0.11319324155889848,
cn12,0.4200502441115269,0.0,0.11319324155889848,
B54,0.43829200165421073,0.2757426216065546,0.5932297231658561,
B51,0.628501957235498,0.225934336384363,0.31457717486233727,
os4,0.45868455161156696,0.16310212656214684,0.4732206027641167,
in4,0.628501957235498,0.20554178642700693,0.07455893405885838,
B33,0.628501957235498,0.3459434567861024,0.1780663775232284,
sh10,0.5786936720133063,0.3957517420082941,0.25632152831422933,
in22,0.5786936720133063,0.2757426216065546,0.31457717486233727,
