,job575_scenario3_1153,job578_scenario2_1162,
in27,0.49563169312164185,0.13825087794442326,
B14,0.5391434094325895,0.20845171312397115,
B11,0.6858416487029291,0.1586434279017795,
cn12,0.6360333634807375,0.0884425927222317,
B54,0.7560424838824769,0.3284608335257105,
B51,0.6360333634807375,0.04980828522219166,
os4,0.5160242430789981,0.3986616687052583,
in4,0.5973990559806974,0.0,
B33,0.47738993557895804,0.27865254830351893,
sh10,0.4608882586415886,0.2400182408034789,
in22,0.8760516042842164,0.5186707891069977,
