,job118_scenario2_227,job120_scenario1_229,job121_scenario2_233,
in27,0.29143150241407384,0.23665616737308065,0.049808285222191606,
B14,0.41144062281581323,0.36861047640625993,0.2400182408034788,
B11,0.35630463837840376,0.2486013560045206,0.0,
cn12,0.2616779396023188,0.21498585100463885,0.023119166353591514,
B54,0.4345597891694047,0.5855095508561473,0.2898265260256704,
B51,0.41144062281581323,0.26143215558411376,0.049808285222191606,
os4,0.4612489080380049,0.290355325615259,0.2400182408034788,
in4,0.29143150241407384,0.290355325615259,0.011173977722151562,
B33,0.7714679840210314,0.20508963969357297,0.12000912040173939,
sh10,0.4345597891694047,0.3454913100526685,0.14312828675533085,
in22,0.5812580284397442,0.19572862683917402,0.08137481290169934,
