,job270_scenario1_491,job271_scenario2_494,
in27,0.1990829575459654,0.0,
B14,0.40046689084940423,0.3102190759830265,
B11,0.2986995279903486,0.043511716310947635,
cn12,0.16044865004592535,0.05634251589054079,
B54,0.34221124430129624,0.3102190759830265,
B51,0.23503292347915006,0.08526568592168604,
os4,0.26395609351029536,0.5004290315643137,
in4,0.248891242768157,0.08526568592168604,
B33,0.248891242768157,0.26041079076083495,
sh10,0.26395609351029536,0.26041079076083495,
in22,0.28045777044766473,0.3102190759830265,
