RecordTimeStamp,SystemTick,AssignmentTick,JobId,WorkerId,JobArrivalTime,JobTime,FreeWorkersCount
1644418614,0,1,job0_scenario1_0,B54,0,5,5,
1644418614,4,5,job1_scenario1_4,B14,4,8,4,
1644418614,7,8,job2_scenario2_7,B54,7,7,4,
1644418614,9,10,job3_scenario1_9,in27,9,15,3,
1644418614,11,12,job4_scenario1_11,B11,11,10,2,
1644418615,15,16,job5_scenario0_15,B54,15,12,3,
1644418615,18,19,job6_scenario1_18,B14,18,9,2,
1644418615,19,20,job7_scenario1_19,cn12,19,20,1,
1644418615,22,23,job8_scenario1_20,B11,20,8,1,
1644418615,25,26,job9_scenario1_22,in27,22,14,1,
1644418615,28,29,job10_scenario4_24,B54,24,2,2,
1644418615,28,29,job11_scenario0_26,B14,26,20,1,
1644418615,31,32,job12_scenario1_31,B54,31,5,2,
1644418615,32,33,job13_scenario1_32,B11,32,7,1,
1644418615,37,38,job15_scenario4_34,B54,34,5,1,
1644418616,40,41,job14_scenario2_33,B11,33,13,3,
1644418616,40,41,job16_scenario1_35,in27,35,12,2,
1644418616,40,41,job17_scenario2_37,cn12,37,16,1,
1644418616,43,44,job18_scenario3_40,B54,40,9,1,
1644418616,49,50,job19_scenario2_43,B14,43,2,1,
1644418616,52,53,job20_scenario3_47,B14,47,3,1,
1644418616,53,54,job21_scenario1_49,B54,49,5,2,
1644418616,53,54,job22_scenario1_52,in27,52,9,1,
1644418616,54,55,job23_scenario1_54,B11,54,10,1,
1644418617,56,57,job24_scenario1_55,B14,55,8,1,
1644418617,57,58,job25_scenario1_56,cn12,56,21,1,
1644418617,59,60,job26_scenario4_59,B54,59,3,1,
1644418617,63,64,job28_scenario1_61,B54,61,5,2,
1644418617,63,64,job27_scenario0_60,in27,60,26,1,
1644418617,65,66,job29_scenario2_65,B14,65,1,2,
1644418617,66,67,job30_scenario4_66,B11,66,9,1,
1644418617,67,68,job31_scenario0_67,B14,67,19,1,
1644418618,69,70,job33_scenario4_69,B54,69,6,1,
1644418618,76,77,job32_scenario2_68,B54,68,5,2,
1644418618,76,77,job34_scenario3_70,B11,70,3,1,
1644418618,79,80,job36_scenario1_73,cn12,73,23,1,
1644418618,80,81,job37_scenario1_74,B11,74,9,1,
1644418618,82,83,job38_scenario1_78,B54,78,5,1,
1644418618,87,88,job40_scenario3_82,B14,82,5,1,
1644418619,88,89,job35_scenario0_72,B54,72,14,1,
