,job440_scenario0_864,job441_scenario1_867,job442_scenario0_868,
in27,0.34549131005266837,0.25892463088159295,0.12000912040173928,
B14,0.4013751857733811,0.23414864267055985,0.23414864267055985,
B11,0.3643977001307826,0.21247832630211805,0.15277382976886045,
cn12,0.2315577801494499,0.19322110213665322,0.0,
B54,0.5133299905636672,0.32259123539279144,0.2460938313019998,
B51,0.43796051595304714,0.3429837853501477,0.30434947785010763,
os4,0.4187032917875823,0.32259123539279144,0.19322110213665322,
in4,0.4098225470992973,0.2878478009127382,0.1843403574483682,
B33,0.4715760209529289,0.2727829501705999,0.21247832630211805,
sh10,0.6182742602232685,0.36610295170373913,0.4243585982518471,
in22,0.4187032917875823,0.3429837853501477,0.19322110213665322,
