,job376_scenario2_713,job382_scenario1_723,job384_scenario1_726,
in27,0.5870090307827912,0.24356354355293922,0.0,
B14,0.5372007455605996,0.32181869434394017,0.2898265260256704,
B11,0.4820647611231901,0.24356354355293922,0.16981740562393105,
cn12,0.39679907520150404,0.20180957394220084,0.0,
B54,0.7070181511845306,0.38007434089204806,0.12000912040173939,
B51,0.4531415910920448,0.32181869434394017,0.14312828675533085,
os4,0.7070181511845306,0.21464037352179394,0.2898265260256704,
in4,0.4066952865125699,0.18986438531076083,0.0,
B33,0.657209865962339,0.22849869281080087,0.06487313596432992,
sh10,0.7772189863640784,0.24356354355293922,0.06487313596432992,
in22,0.5870090307827912,0.2783069780329924,0.12000912040173939,
