,job169_scenario3_350,job171_scenario3_352,
in27,0.05448544827735674,0.12000912040173944,
B14,0.20118368754769625,0.12000912040173944,
B11,0.20118368754769625,0.20845171312397104,
cn12,0.03136628192376517,0.038634307500040044,
B54,0.20118368754769625,0.0,
B51,0.3211928079494356,0.038634307500040044,
os4,0.232750215227204,0.39866166870525827,
in4,0.232750215227204,0.20845171312397104,
B33,0.09623941788809515,0.0617534738536315,
sh10,0.2011836875476962,0.08844259272223165,
in22,0.20118368754769625,0.20845171312397104,
