,job43_scenario4_85,job44_scenario1_89,
in27,0.41569214523221626,0.17196819803860336,
B14,0.6059021008135035,0.23372167189223486,
B11,0.5560938155913119,0.17196819803860336,
cn12,0.4360846951895725,0.0,
B54,0.45920386154316395,0.2106025055386434,
B51,0.380948710752163,0.17196819803860336,
os4,0.5560938155913119,0.2919773184403428,
in4,0.5174595080912718,0.2919773184403428,
B33,0.35202554072101777,0.17196819803860336,
sh10,0.45920386154316395,0.45062074634212224,
in22,0.5174595080912718,0.10176736285905558,
